,matched,visibility,txId,blockHeight,createdAt,opCode,type,txType,eventId,opObject,points,overOdds,underOdds
804,True,True,cf2a469873011106d8bdc46ee7988764864077f89fe2aaa16e58ed258f3e984b,823301,2019-09-15T14:11:40.000Z,42010a97010000d60140510000004b0000,10,peerlessTotalsMarket,407,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 407, 'spreadPoints': 470, 'homeOdds': 20800, 'awayOdds': 19200, 'opCode': '42010a97010000d60140510000004b0000'}",470,20800,19200
805,True,True,c526c705b1ae18f05845c58c0895f1eac38a6df73a1beb2041066daf6117ebf0,823308,2019-09-15T14:18:04.000Z,42010a9c010000e00128550000e0470000,10,peerlessTotalsMarket,412,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 412, 'spreadPoints': 480, 'homeOdds': 21800, 'awayOdds': 18400, 'opCode': '42010a9c010000e00128550000e0470000'}",480,21800,18400
806,True,True,23305471b05731940be5eed02a7369ec60d202beebce6cad3d1a88968d7a3e63,823309,2019-09-15T14:19:25.000Z,42010a99010000cc01e047000028550000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 18400, 'awayOdds': 21800, 'opCode': '42010a99010000cc01e047000028550000'}",460,18400,21800
807,True,True,d809e249756ae1025ec60d26dd4a708cf6ac58fd689ec4ab82546245bb567276,823310,2019-09-15T14:20:39.000Z,42010a96010000bd019c4a000040510000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 19100, 'awayOdds': 20800, 'opCode': '42010a96010000bd019c4a000040510000'}",445,19100,20800
808,True,True,f019a26075ebaa434e25827633d85e0a5095fce72e13220c746c3ea867b10362,823310,2019-09-15T14:20:39.000Z,42010a99010000cc0170490000d0520000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 18800, 'awayOdds': 21200, 'opCode': '42010a99010000cc0170490000d0520000'}",460,18800,21200
809,True,True,efb0e9f8fdde7bd9da20064c702bc6973d665321d9e8001b9d1a00f197f39962,823312,2019-09-15T14:21:03.000Z,42010a9d010000ea0114500000c84b0000,10,peerlessTotalsMarket,413,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 413, 'spreadPoints': 490, 'homeOdds': 20500, 'awayOdds': 19400, 'opCode': '42010a9d010000ea0114500000c84b0000'}",490,20500,19400
810,True,True,183bf43c9458b755ca2980057376ba33038c1d9fd3c8c5b92aefbe7f53ef0ee2,823317,2019-09-15T14:25:35.000Z,42010a9c010000e0011c570000b4460000,10,peerlessTotalsMarket,412,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 412, 'spreadPoints': 480, 'homeOdds': 22300, 'awayOdds': 18100, 'opCode': '42010a9c010000e0011c570000b4460000'}",480,22300,18100
811,True,True,1f03e4c812ccdd46977134874d12591a567e90331f63675d7d4b18b3df1f1207,823318,2019-09-15T14:26:06.000Z,42010a98010000b801985300000c490000,10,peerlessTotalsMarket,408,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 408, 'spreadPoints': 440, 'homeOdds': 21400, 'awayOdds': 18700, 'opCode': '42010a98010000b801985300000c490000'}",440,21400,18700
812,True,True,3f0081ccd7e133ca4f22410e962475b0ac8239cc94c69316e7f4f8f85f08ff34,823318,2019-09-15T14:26:06.000Z,42010a9d010000ea013453000070490000,10,peerlessTotalsMarket,413,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 413, 'spreadPoints': 490, 'homeOdds': 21300, 'awayOdds': 18800, 'opCode': '42010a9d010000ea013453000070490000'}",490,21300,18800
813,True,True,e898900d11f7a0fb4d4db858a943cba7696b82e042bd951a0c288370f399efcd,823325,2019-09-15T14:29:36.000Z,42010a9d010000ea0160540000a8480000,10,peerlessTotalsMarket,413,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 413, 'spreadPoints': 490, 'homeOdds': 21600, 'awayOdds': 18600, 'opCode': '42010a9d010000ea0160540000a8480000'}",490,21600,18600
814,True,True,c63fb6f4f4ea5de4cc96caff76b4aa6eed5a367cf80a8ac095f4c0ed2b735d63,823325,2019-09-15T14:29:36.000Z,42010a95010000b30160540000a8480000,10,peerlessTotalsMarket,405,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 405, 'spreadPoints': 435, 'homeOdds': 21600, 'awayOdds': 18600, 'opCode': '42010a95010000b30160540000a8480000'}",435,21600,18600
815,True,True,87d5c89db488bf7c69fffb6998d5c0b6e25243b3d12586bb5011608c6082fe4c,823327,2019-09-15T14:31:12.000Z,42010a96010000bd0170490000d0520000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 18800, 'awayOdds': 21200, 'opCode': '42010a96010000bd0170490000d0520000'}",445,18800,21200
816,True,True,e992f1c745ef1c3604722bcd102cc25b7956b224b2a3fab40fc54c17eda64f2a,823333,2019-09-15T14:37:45.000Z,42010a94010000cc01dc500000644b0000,10,peerlessTotalsMarket,404,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 404, 'spreadPoints': 460, 'homeOdds': 20700, 'awayOdds': 19300, 'opCode': '42010a94010000cc01dc500000644b0000'}",460,20700,19300
817,True,True,814ecb728111194235818ecb0129c638a46753f1f93b1e2986d51dcbf2226ae9,823336,2019-09-15T14:41:23.000Z,42010a96010000bd01384a000008520000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 19000, 'awayOdds': 21000, 'opCode': '42010a96010000bd01384a000008520000'}",445,19000,21000
818,True,True,36f5f97ddf1fdc53e69a22542352862fa33cbfdf69246a76dd7dff4b3dfd4589,823341,2019-09-15T14:47:09.000Z,42010a9d010000ea01345300000c490000,10,peerlessTotalsMarket,413,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 413, 'spreadPoints': 490, 'homeOdds': 21300, 'awayOdds': 18700, 'opCode': '42010a9d010000ea01345300000c490000'}",490,21300,18700
819,True,True,83e5f29d4ad9ed9245bfa791e32973113fe205b9bc5b9c7b222326cc81e2c6ab,823342,2019-09-15T14:50:59.000Z,42010a96010000bd01004b000040510000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 19200, 'awayOdds': 20800, 'opCode': '42010a96010000bd01004b000040510000'}",445,19200,20800
820,True,True,8348c3836cfc581b24531754f9cfa60a5baf11e3f473863532c60f6e703f2c81,823343,2019-09-15T14:51:08.000Z,42010a97010000d601f44c0000e84e0000,10,peerlessTotalsMarket,407,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 407, 'spreadPoints': 470, 'homeOdds': 19700, 'awayOdds': 20200, 'opCode': '42010a97010000d601f44c0000e84e0000'}",470,19700,20200
821,True,True,82be0e77adeac08f07b15c16415b02d3acf1424a37df5957e22d0ecabbb3c899,823343,2019-09-15T14:51:08.000Z,42010a96010000bd01f44c0000e84e0000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 19700, 'awayOdds': 20200, 'opCode': '42010a96010000bd01f44c0000e84e0000'}",445,19700,20200
822,True,True,3925e2b771f846518ce7d1eeaa7acc75c08b2a1adca60773646b30be14e96d8c,823348,2019-09-15T14:56:08.000Z,42010a98010000b801b04f00002c4c0000,10,peerlessTotalsMarket,408,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 408, 'spreadPoints': 440, 'homeOdds': 20400, 'awayOdds': 19500, 'opCode': '42010a98010000b801b04f00002c4c0000'}",440,20400,19500
823,True,True,541e2eae32ba2ff5ba92c8b0693c7b82ae7af2246733b552ca520b3af41e385b,823348,2019-09-15T14:56:08.000Z,42010a9b010000a901d44900006c520000,10,peerlessTotalsMarket,411,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 411, 'spreadPoints': 425, 'homeOdds': 18900, 'awayOdds': 21100, 'opCode': '42010a9b010000a901d44900006c520000'}",425,18900,21100
824,True,True,5d0b73714615e694a1f5d3382dba8e72f28f4ff0780cfbdad77c3e19eaaa9ed0,823348,2019-09-15T14:56:08.000Z,42010ad001000003029c4a000040510000,10,peerlessTotalsMarket,464,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 464, 'spreadPoints': 515, 'homeOdds': 19100, 'awayOdds': 20800, 'opCode': '42010ad001000003029c4a000040510000'}",515,19100,20800
825,True,True,14b21eeae7a151fc149a442421c42eded6c7e00fee8082f58ebd94ddf4db61d3,823348,2019-09-15T14:56:08.000Z,42010a9b010000a90118470000f0550000,10,peerlessTotalsMarket,411,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 411, 'spreadPoints': 425, 'homeOdds': 18200, 'awayOdds': 22000, 'opCode': '42010a9b010000a90118470000f0550000'}",425,18200,22000
826,True,True,9a9ae2c456df18dfa68e5cb947a84452c6ab4210c0f60db296b9a30475599805,823348,2019-09-15T14:56:08.000Z,42010a96010000bd019c4a000040510000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 19100, 'awayOdds': 20800, 'opCode': '42010a96010000bd019c4a000040510000'}",445,19100,20800
827,True,True,2f89e7540d79132ac390ec38ebda8d637d61f29e976f16b32aeedee40c5fc63d,823348,2019-09-15T14:56:08.000Z,42010a95010000b301dc500000644b0000,10,peerlessTotalsMarket,405,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 405, 'spreadPoints': 435, 'homeOdds': 20700, 'awayOdds': 19300, 'opCode': '42010a95010000b301dc500000644b0000'}",435,20700,19300
828,True,True,9cc4498f8d2979cea0a54d84c19cb02b80d7c4e51dc202c1283540921fa98f04,823348,2019-09-15T14:56:08.000Z,42010a9a010000d10178500000644b0000,10,peerlessTotalsMarket,410,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 410, 'spreadPoints': 465, 'homeOdds': 20600, 'awayOdds': 19300, 'opCode': '42010a9a010000d10178500000644b0000'}",465,20600,19300
829,True,True,52912f882097c7b3152b0e2685d0da3efae4710c0b485a2ad2241ba21a2e06c8,823350,2019-09-15T14:58:36.000Z,42010a9c010000e001ac58000088450000,10,peerlessTotalsMarket,412,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 412, 'spreadPoints': 480, 'homeOdds': 22700, 'awayOdds': 17800, 'opCode': '42010a9c010000e001ac58000088450000'}",480,22700,17800
830,True,True,b3c497024f6aa0257ed07900fecb617768f89ccfc28d2b5aae7e8f680b81f30e,823350,2019-09-15T14:58:36.000Z,42010a98010000b80108520000384a0000,10,peerlessTotalsMarket,408,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 408, 'spreadPoints': 440, 'homeOdds': 21000, 'awayOdds': 19000, 'opCode': '42010a98010000b80108520000384a0000'}",440,21000,19000
831,True,True,052f92c302db5b5c526e0d1cad377aad44666cd274a7ac5dfad615788b06a6b2,823351,2019-09-15T14:59:05.000Z,42010a96010000bd01904c00004c4f0000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 19600, 'awayOdds': 20300, 'opCode': '42010a96010000bd01904c00004c4f0000'}",445,19600,20300
832,True,True,15ad1920f493d81efb4245eef4d2c357919aae8ed9667e0fa107c31b352b951f,823355,2019-09-15T15:04:03.000Z,42010a9b010000a9019c4a0000a4510000,10,peerlessTotalsMarket,411,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 411, 'spreadPoints': 425, 'homeOdds': 19100, 'awayOdds': 20900, 'opCode': '42010a9b010000a9019c4a0000a4510000'}",425,19100,20900
833,True,True,de53017aecb42c4528cf738953fcb0202bb22ab1ae9cd8de5631640fa2e34694,823357,2019-09-15T15:05:13.000Z,42010ace0100001c0228550000e0470000,10,peerlessTotalsMarket,462,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 462, 'spreadPoints': 540, 'homeOdds': 21800, 'awayOdds': 18400, 'opCode': '42010ace0100001c0228550000e0470000'}",540,21800,18400
834,True,True,07c2985c9679c5dde6d74f950f8e3b20c243321a555912d66ecbc74896714f4b,823372,2019-09-15T15:17:20.000Z,42010a99010000cc01644b000078500000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 19300, 'awayOdds': 20600, 'opCode': '42010a99010000cc01644b000078500000'}",460,19300,20600
835,True,True,a169ea19fbe99bacb114309e5e844f072acb819d40b6feab17510f6b3f011780,823372,2019-09-15T15:17:20.000Z,42010a96010000bd01bc4d0000204e0000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 19900, 'awayOdds': 20000, 'opCode': '42010a96010000bd01bc4d0000204e0000'}",445,19900,20000
836,True,True,5762727115ed4b5581a64a183c963f74acb8ca13bd2d3b081f5f93adbc071ecd,823374,2019-09-15T15:19:44.000Z,42010a95010000b301405100009c4a0000,10,peerlessTotalsMarket,405,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 405, 'spreadPoints': 435, 'homeOdds': 20800, 'awayOdds': 19100, 'opCode': '42010a95010000b301405100009c4a0000'}",435,20800,19100
837,True,True,5fd599ef6ae73b89f794329324e3c2bf8287ce1312e7135609d2954079fd9189,823374,2019-09-15T15:19:44.000Z,42010a9b010000a9011847000054560000,10,peerlessTotalsMarket,411,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 411, 'spreadPoints': 425, 'homeOdds': 18200, 'awayOdds': 22100, 'opCode': '42010a9b010000a9011847000054560000'}",425,18200,22100
838,True,True,1e5d38fcadf4abf20832ac7dd9fb1ab0dedce26ffc99a26ba352fe4513daa3e9,823374,2019-09-15T15:19:44.000Z,42010a94010000cc01405100009c4a0000,10,peerlessTotalsMarket,404,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 404, 'spreadPoints': 460, 'homeOdds': 20800, 'awayOdds': 19100, 'opCode': '42010a94010000cc01405100009c4a0000'}",460,20800,19100
839,True,True,2ea2e7db2fc37416d686f91896e9fbadf6ca4d9495bf590449b886a8d9fab8b6,823376,2019-09-15T15:21:02.000Z,42010a9d010000ea0128550000e0470000,10,peerlessTotalsMarket,413,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 413, 'spreadPoints': 490, 'homeOdds': 21800, 'awayOdds': 18400, 'opCode': '42010a9d010000ea0128550000e0470000'}",490,21800,18400
840,True,True,578ba80e41c868514baa4e20d5b06113d93ee84888857d043657ec27500a93e8,823376,2019-09-15T15:21:02.000Z,42010a9b010000a90144480000c4540000,10,peerlessTotalsMarket,411,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 411, 'spreadPoints': 425, 'homeOdds': 18500, 'awayOdds': 21700, 'opCode': '42010a9b010000a90144480000c4540000'}",425,18500,21700
841,True,True,4543036173a7b47c1c7416fcfbb505a56c701622291890707e5e653286b955b1,823377,2019-09-15T15:25:31.000Z,42010ad00100000302a8480000fc530000,10,peerlessTotalsMarket,464,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 464, 'spreadPoints': 515, 'homeOdds': 18600, 'awayOdds': 21500, 'opCode': '42010ad00100000302a8480000fc530000'}",515,18600,21500
842,True,True,1b90502147673986bab336100820769fe9c1d1d75686a935717c209447b3af93,823379,2019-09-15T15:29:57.000Z,42010a96010000bd01844e0000584d0000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 20100, 'awayOdds': 19800, 'opCode': '42010a96010000bd01844e0000584d0000'}",445,20100,19800
843,True,True,9801b62d4d5a823c815e85d18bfb4eda4fc21d652929aee152c37a651e380639,823379,2019-09-15T15:29:57.000Z,42010ad00100000302d44900006c520000,10,peerlessTotalsMarket,464,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 464, 'spreadPoints': 515, 'homeOdds': 18900, 'awayOdds': 21100, 'opCode': '42010ad00100000302d44900006c520000'}",515,18900,21100
844,True,True,877fb1501a586882fe33c20bd042e1074054d14ba83ae6fef2b7a3c6d840afa6,823380,2019-09-15T15:30:06.000Z,42010a9b010000a9017c4700008c550000,10,peerlessTotalsMarket,411,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 411, 'spreadPoints': 425, 'homeOdds': 18300, 'awayOdds': 21900, 'opCode': '42010a9b010000a9017c4700008c550000'}",425,18300,21900
845,True,True,8f2693b287f04e1d3f314c30fd4978e9b09b9a8446f9d5dd934663e0ba3d116c,823380,2019-09-15T15:30:06.000Z,42010a98010000b801985300000c490000,10,peerlessTotalsMarket,408,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 408, 'spreadPoints': 440, 'homeOdds': 21400, 'awayOdds': 18700, 'opCode': '42010a98010000b801985300000c490000'}",440,21400,18700
846,True,True,87ca5611ff061751b7c1ea232386efc13a763c9c16d149b855d8fba70a9df9a7,823382,2019-09-15T15:33:20.000Z,42010a9b010000a90144480000c4540000,10,peerlessTotalsMarket,411,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 411, 'spreadPoints': 425, 'homeOdds': 18500, 'awayOdds': 21700, 'opCode': '42010a9b010000a90144480000c4540000'}",425,18500,21700
847,True,True,fb89e2bfc9813f585f0e8865cd92b1c2e3492f5c2ca7d93fef64718aaa754592,823382,2019-09-15T15:33:20.000Z,42010a99010000cc01384a000008520000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 19000, 'awayOdds': 21000, 'opCode': '42010a99010000cc01384a000008520000'}",460,19000,21000
848,True,True,bdc1e38975d0edf117c23115a2ade696cc1882ff82a6f5858ad09183a9d22649,823386,2019-09-15T15:38:03.000Z,42010a99010000cc01c84b000078500000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 19400, 'awayOdds': 20600, 'opCode': '42010a99010000cc01c84b000078500000'}",460,19400,20600
849,True,True,cde7a770815e582ad194ed296e63b23e3ef9ac6b33f523206000b1fd198fb941,823391,2019-09-15T15:43:24.000Z,42010a99010000cc01bc4d0000204e0000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 19900, 'awayOdds': 20000, 'opCode': '42010a99010000cc01bc4d0000204e0000'}",460,19900,20000
850,True,True,668180c58cb1f3af21bcc8b34a70b6a040d85a55128c74ff7821bff52c13129e,823391,2019-09-15T15:43:24.000Z,42010a99010000cc01c84b000078500000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 19400, 'awayOdds': 20600, 'opCode': '42010a99010000cc01c84b000078500000'}",460,19400,20600
851,True,True,d1dc5881e34fe57d85b96798a9c0948d3a37a24ad8e2d495c9d6768a424c3329,823391,2019-09-15T15:43:24.000Z,42010a99010000cc01f44c0000e84e0000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 19700, 'awayOdds': 20200, 'opCode': '42010a99010000cc01f44c0000e84e0000'}",460,19700,20200
852,True,True,21c428dbf8df7f28782cfa99c8c1d08b0a0191ae5222935442584c54e2104ad4,823391,2019-09-15T15:43:24.000Z,42010adb01000008020c49000034530000,10,peerlessTotalsMarket,475,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 475, 'spreadPoints': 520, 'homeOdds': 18700, 'awayOdds': 21300, 'opCode': '42010adb01000008020c49000034530000'}",520,18700,21300
853,True,True,11de5c41ef9078221b4381a4fe00005a662b12db191c7fc57a3947f7705fea21,823393,2019-09-15T15:44:22.000Z,42010a94010000cc01b04f00002c4c0000,10,peerlessTotalsMarket,404,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 404, 'spreadPoints': 460, 'homeOdds': 20400, 'awayOdds': 19500, 'opCode': '42010a94010000cc01b04f00002c4c0000'}",460,20400,19500
854,True,True,b487e04000620ce403c13ce07a5b46ce346667f227a1ad85a24a7d993eb7bdc3,823393,2019-09-15T15:44:22.000Z,42010adb0100000802d44900006c520000,10,peerlessTotalsMarket,475,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 475, 'spreadPoints': 520, 'homeOdds': 18900, 'awayOdds': 21100, 'opCode': '42010adb0100000802d44900006c520000'}",520,18900,21100
855,True,True,43af859ce077c8783f40f89b90a36402bb7a06fdd4ba620d633a8de754a0b8f7,823400,2019-09-15T15:51:06.000Z,42010a9d010000ea0160540000a8480000,10,peerlessTotalsMarket,413,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 413, 'spreadPoints': 490, 'homeOdds': 21600, 'awayOdds': 18600, 'opCode': '42010a9d010000ea0160540000a8480000'}",490,21600,18600
856,True,True,f946a01abc6fc1b8913c044fbb662b6509eaa50d3ae0d54f4129823a4e35c2e1,823402,2019-09-15T15:53:36.000Z,42010a97010000d6012c4c0000b04f0000,10,peerlessTotalsMarket,407,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 407, 'spreadPoints': 470, 'homeOdds': 19500, 'awayOdds': 20400, 'opCode': '42010a97010000d6012c4c0000b04f0000'}",470,19500,20400
857,True,True,f5abede2a94d9a9ee7db56cb4894063f723f1fbec6d5d8d0048f4f2ebf4f6991,823402,2019-09-15T15:53:36.000Z,42010a9c010000e001b8560000b4460000,10,peerlessTotalsMarket,412,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 412, 'spreadPoints': 480, 'homeOdds': 22200, 'awayOdds': 18100, 'opCode': '42010a9c010000e001b8560000b4460000'}",480,22200,18100
858,True,True,ed4541e55b8e9cc44dd3e8e0cca6feec046c59a0951d0cf48eea0ac5d0b288cb,823402,2019-09-15T15:53:36.000Z,42010a9c010000e0016054000044480000,10,peerlessTotalsMarket,412,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 412, 'spreadPoints': 480, 'homeOdds': 21600, 'awayOdds': 18500, 'opCode': '42010a9c010000e0016054000044480000'}",480,21600,18500
859,True,True,51cb50d8ecf05a17bfea6ce82f8dfd0f5b41d78adf8b614e970fbc64b610b7fb,823403,2019-09-15T15:54:22.000Z,42010adb01000008029c4a0000a4510000,10,peerlessTotalsMarket,475,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 475, 'spreadPoints': 520, 'homeOdds': 19100, 'awayOdds': 20900, 'opCode': '42010adb01000008029c4a0000a4510000'}",520,19100,20900
860,True,True,13f413e5cdb217b0d9e8e387f7e901edf50f6748710167f535538ee8b1460121,823403,2019-09-15T15:54:22.000Z,42010a96010000bd01b04f00002c4c0000,10,peerlessTotalsMarket,406,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 406, 'spreadPoints': 445, 'homeOdds': 20400, 'awayOdds': 19500, 'opCode': '42010a96010000bd01b04f00002c4c0000'}",445,20400,19500
861,True,True,f2e332599a35d730180a6c173e8d9450f4ec82f829e35d3940b5e1d0ea29fb45,823403,2019-09-15T15:54:22.000Z,42010a99010000cc01904c00004c4f0000,10,peerlessTotalsMarket,409,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 409, 'spreadPoints': 460, 'homeOdds': 19600, 'awayOdds': 20300, 'opCode': '42010a99010000cc01904c00004c4f0000'}",460,19600,20300
862,True,True,a5a3bd17abf4835e5005e5de2a38621203c61659fca0ac7f03d9d3e79f07c42f,823406,2019-09-15T15:56:29.000Z,42010ad00100000302004b000040510000,10,peerlessTotalsMarket,464,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 464, 'spreadPoints': 515, 'homeOdds': 19200, 'awayOdds': 20800, 'opCode': '42010ad00100000302004b000040510000'}",515,19200,20800
863,True,True,e5a6995968d8fc8b4eab114bbed7df0d9d51342d5c17f31b6f4c442a4b3c648e,823407,2019-09-15T15:58:43.000Z,42010ace0100001c02b8560000b4460000,10,peerlessTotalsMarket,462,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 462, 'spreadPoints': 540, 'homeOdds': 22200, 'awayOdds': 18100, 'opCode': '42010ace0100001c02b8560000b4460000'}",540,22200,18100
864,True,True,f46037efb6aaa370a95c26b7b3ff06bebc0ce9b72919eb112da6517d5a5733bc,823407,2019-09-15T15:58:43.000Z,42010a9c010000e001e4570000ec450000,10,peerlessTotalsMarket,412,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 412, 'spreadPoints': 480, 'homeOdds': 22500, 'awayOdds': 17900, 'opCode': '42010a9c010000e001e4570000ec450000'}",480,22500,17900
