,date,totalLiquidityUSD,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
610,2021-10-11,15763588195.417702,2.697,2.81200000,2.63200000,2.69500000,8261026.80000000,1633996799999.0,22501961.77810000,74343.0,4042102.30000000,11008077.55000000,0
611,2021-10-12,15921362174.378588,2.696,2.70600000,2.51900000,2.68900000,8229194.30000000,1634083199999.0,21528598.55560000,84543.0,4157667.90000000,10878681.48610000,0
612,2021-10-13,16047284494.524088,2.688,3.00000000,2.64600000,2.96000000,18483420.30000000,1634169599999.0,52353567.44260000,180402.0,9233330.10000000,26176197.97440000,0
613,2021-10-14,16375543078.297026,2.96,3.15700000,2.85800000,2.89100000,15685078.30000000,1634255999999.0,47187498.34280000,180253.0,7695432.10000000,23171644.34440000,0
614,2021-10-15,16895087543.989635,2.89,3.02000000,2.80300000,2.89800000,14651459.40000000,1634342399999.0,42462029.91920000,127256.0,7554810.40000000,21910745.44390000,0
615,2021-10-16,17291199026.91073,2.899,3.08000000,2.88100000,2.91000000,10038328.10000000,1634428799999.0,29911999.15420000,106510.0,4858040.40000000,14463326.16950000,0
616,2021-10-17,17135237705.950129,2.911,2.91800000,2.72500000,2.86900000,8324267.70000000,1634515199999.0,23684070.14670000,68133.0,4305142.20000000,12254995.13050000,0
617,2021-10-18,17354611083.380768,2.869,2.87500000,2.72200000,2.79500000,5950845.40000000,1634601599999.0,16608877.09550000,46081.0,2956842.90000000,8247541.31280000,0
618,2021-10-19,17100679406.246593,2.795,2.84800000,2.68200000,2.79200000,6944224.60000000,1634687999999.0,19236575.10960000,59257.0,3345142.40000000,9275350.87550000,0
619,2021-10-20,17414558946.659492,2.792,2.97000000,2.79000000,2.93800000,9645944.60000000,1634774399999.0,27932936.08580000,100923.0,5014743.20000000,14527939.53490000,0
620,2021-10-21,18098786649.63684,2.937,3.05500000,2.83800000,2.85700000,11234083.00000000,1634860799999.0,33296563.19280000,154466.0,5381189.40000000,15949735.80910000,0
621,2021-10-22,17768956238.141876,2.857,3.37400000,2.85600000,3.33800000,21782128.80000000,1634947199999.0,68432182.01110000,417689.0,11124110.60000000,34978458.75730000,0
622,2021-10-23,17562949065.465683,3.338,3.79000000,3.17300000,3.69200000,26662063.17200000,1635033599999.0,92388296.28662700,506894.0,13608503.24600000,47215112.03239100,0
623,2021-10-24,17926354261.585796,3.692,3.95000000,3.45500000,3.50200000,26586772.83100000,1635119999999.0,98509547.20278300,432863.0,13112512.75300000,48639391.24458400,0
624,2021-10-25,17830053509.09546,3.502,4.84000000,3.48500000,4.79800000,56251204.13200000,1635206399999.0,236528896.12971100,1199816.0,28974665.46200000,121885791.91706400,0
625,2021-10-26,18186385212.291973,4.795,5.28800000,4.52200000,4.63700000,59218373.37200000,1635292799999.0,292601801.40997100,994922.0,28837943.59300000,142613650.54219000,0
626,2021-10-27,18539644260.924038,4.638,4.72400000,4.03300000,4.44800000,38502879.10000000,1635379199999.0,170443499.95820000,490548.0,18856026.40000000,83499492.72850000,0
627,2021-10-28,18264143173.788063,4.444,5.50000000,4.44000000,4.75700000,56408008.32400000,1635465599999.0,283648977.74395000,997450.0,28201470.86700000,141807658.28187900,0
628,2021-10-29,18920652591.314926,4.756,5.01200000,4.55700000,4.67300000,21041477.70000000,1635551999999.0,100641703.84380000,292394.0,10622467.00000000,50790366.52650000,0
629,2021-10-30,18981669015.236687,4.673,5.32200000,4.55100000,4.73600000,30070496.20000000,1635638399999.0,147728601.57680000,513069.0,15075158.70000000,74003450.69830000,0
630,2021-10-31,19283974827.711094,4.736,4.74100000,4.30000000,4.42000000,15209282.60000000,1635724799999.0,68523335.79350000,220030.0,7554615.10000000,34021120.76830000,0
631,2021-11-01,19275353528.897633,4.422,4.53900000,4.17500000,4.50800000,14966838.80000000,1635811199999.0,65488068.07960000,232863.0,7525120.40000000,32942777.71240000,0
632,2021-11-02,19515849127.587307,4.509,4.63600000,4.20000000,4.28800000,13794441.10000000,1635897599999.0,60274397.49260000,180562.0,6654710.90000000,29092007.54250000,0
633,2021-11-03,20042083749.44038,4.287,4.60800000,4.02000000,4.39400000,19190925.30000000,1635983999999.0,82975009.58540000,303998.0,9596469.50000000,41437677.97540000,0
634,2021-11-04,20127849711.07522,4.394,4.53700000,4.05600000,4.15900000,11199704.10000000,1636070399999.0,47681850.19490000,170792.0,5782306.30000000,24595155.82510000,0
635,2021-11-05,19796997827.985634,4.159,4.22100000,4.02000000,4.07300000,6448767.80000000,1636156799999.0,26620111.96510000,90594.0,3146128.30000000,12986202.11450000,0
636,2021-11-06,19811418159.008156,4.074,4.29500000,3.87100000,4.11000000,12334709.60000000,1636243199999.0,50261605.10720000,171425.0,6167947.10000000,25151598.54530000,0
637,2021-11-07,20064776748.594345,4.109,4.75000000,4.08000000,4.49300000,20548488.80000000,1636329599999.0,91287808.74960000,334266.0,10024793.80000000,44587758.31040000,0
638,2021-11-08,20781037490.23768,4.497,4.67500000,4.28200000,4.63700000,15803620.30000000,1636415999999.0,70335725.62290000,231526.0,7797911.50000000,34735659.06880000,0
639,2021-11-09,21022188317.45656,4.635,5.00000000,4.42800000,4.52100000,20807118.30000000,1636502399999.0,98638847.18930000,387784.0,10049120.30000000,47746532.77860000,0
640,2021-11-10,20915492059.690483,4.526,4.60000000,3.68000000,4.08300000,18518198.60000000,1636588799999.0,78952488.72350000,234606.0,8972550.70000000,38212922.26820000,0
641,2021-11-11,20528661949.552242,4.083,4.42600000,4.04200000,4.16300000,13701259.10000000,1636675199999.0,57905467.72300000,184135.0,6816878.20000000,28801468.49420000,0
642,2021-11-12,20865082142.326912,4.166,4.29200000,3.88000000,4.02700000,12104699.30000000,1636761599999.0,49081568.13250000,158616.0,6150902.20000000,24917135.67740000,0
643,2021-11-13,20842743096.173485,4.03,4.38300000,4.03000000,4.22400000,12909106.10000000,1636847999999.0,54690506.76770000,166316.0,6238919.40000000,26436117.86350000,0
644,2021-11-14,21122222630.88967,4.224,4.37500000,4.03300000,4.13000000,7582513.20000000,1636934399999.0,31564626.58220000,97747.0,3794029.90000000,15769987.88710000,0
645,2021-11-15,21292507560.15063,4.13,4.16000000,3.90000000,3.93500000,7055341.70000000,1637020799999.0,28574139.19660000,84342.0,3441526.60000000,13939438.29950000,0
646,2021-11-16,20905443933.900673,3.937,3.95700000,3.26000000,3.71000000,18479083.30000000,1637107199999.0,66867861.00890000,192325.0,9455772.00000000,34250329.88810000,0
647,2021-11-17,20353466166.21289,3.706,4.06400000,3.67900000,4.03000000,18439713.50000000,1637193599999.0,72042609.16040000,242033.0,9018572.30000000,35236028.34800000,0
648,2021-11-18,20652471921.711113,4.03,4.26000000,3.57000000,4.12300000,24725906.60000000,1637279999999.0,98581645.55560000,312223.0,11990558.30000000,47801712.10130000,0
649,2021-11-19,20263226942.79373,4.122,4.29900000,3.87700000,3.97100000,17577082.10000000,1637366399999.0,71743221.53380000,210431.0,8403748.80000000,34297268.38470000,0
650,2021-11-20,20726721224.6381,3.971,4.18200000,3.83500000,3.94100000,10603439.30000000,1637452799999.0,42301330.21320000,126596.0,5321584.70000000,21212603.56270000,0
651,2021-11-21,21024594033.764053,3.938,3.94300000,3.74100000,3.79700000,9663754.80000000,1637539199999.0,37116077.58040000,97483.0,4602370.20000000,17682088.20020000,0
652,2021-11-22,20627678305.462257,3.797,4.53500000,3.71000000,4.25900000,38307913.20000000,1637625599999.0,162229439.63950000,551002.0,18535043.60000000,78643549.47020000,0
653,2021-11-23,20229370480.968613,4.262,5.09000000,4.10300000,5.06000000,41269056.70000000,1637711999999.0,192869712.98090000,729170.0,20648234.20000000,96570455.51130000,0
654,2021-11-24,20710630214.745358,5.06,6.16800000,4.52600000,5.85100000,52782612.42100000,1637798399999.0,275559918.63968500,1064863.0,26706650.65400000,139862607.03860100,0
655,2021-11-25,20673837026.59586,5.849,6.39900000,5.48000000,5.93000000,47684794.24900000,1637884799999.0,282260422.87576100,967872.0,23285636.39600000,137914649.85978400,0
656,2021-11-26,21131470755.396725,5.931,6.10600000,4.72000000,4.93200000,44571896.10000000,1637971199999.0,231484384.73710000,541910.0,21991784.00000000,114158328.86120000,0
657,2021-11-27,20248566680.083,4.926,5.36800000,4.66500000,4.83800000,22648835.10000000,1638057599999.0,114897311.09030000,256470.0,11253769.70000000,57137368.66550000,0
658,2021-11-28,20169854795.98024,4.836,4.89800000,4.18000000,4.87800000,19819209.10000000,1638143999999.0,90418956.10940000,221631.0,9690356.70000000,44227993.09790000,0
659,2021-11-29,20529840898.836945,4.878,5.03500000,4.59900000,4.69400000,14879080.00000000,1638230399999.0,71830522.11030000,196158.0,7201413.50000000,34789290.16970000,0
660,2021-11-30,21071065035.43798,4.691,5.06900000,4.51700000,5.01700000,16190410.00000000,1638316799999.0,77253963.60610000,240469.0,7912786.10000000,37766184.19410000,0
661,2021-12-01,21512403820.17717,5.017,5.48100000,4.80200000,4.98900000,22974456.10000000,1638403199999.0,118828078.73880000,336291.0,11387432.90000000,58952930.39170000,0
662,2021-12-02,21479096121.54596,4.993,4.99300000,4.64000000,4.74000000,12668126.10000000,1638489599999.0,60975987.80290000,178734.0,6128204.10000000,29494836.86090000,0
663,2021-12-03,21475675815.345,4.74,4.82200000,3.99800000,4.36300000,16308529.00000000,1638575999999.0,72458685.49360000,201157.0,7833817.00000000,34846824.33900000,0
664,2021-12-04,20879271204.04038,4.365,4.42900000,2.69200000,3.74700000,37282718.60000000,1638662399999.0,133360710.08690000,313617.0,18464309.20000000,66165449.46790000,0
665,2021-12-05,20071785860.113182,3.746,3.96400000,3.33500000,3.62000000,20957918.30000000,1638748799999.0,76876770.10480000,202132.0,10422967.40000000,38247783.25820000,0
666,2021-12-06,20179596873.781235,3.626,3.85000000,3.20500000,3.71000000,26044588.60000000,1638835199999.0,91800070.32850000,255054.0,12893313.10000000,45436730.84650000,0
667,2021-12-07,20806093724.378513,3.709,4.20000000,3.66800000,4.15800000,20129630.60000000,1638921599999.0,78883099.34430000,211521.0,10081638.10000000,39525274.67630000,0
668,2021-12-08,20896648940.70902,4.157,4.22100000,3.77300000,4.17800000,14938578.40000000,1639007999999.0,59822684.21770000,152411.0,7439355.80000000,29820460.53270000,0
669,2021-12-09,21257617442.362984,4.18,4.27200000,3.60000000,3.66300000,14935141.40000000,1639094399999.0,57699866.54450000,135719.0,7342006.10000000,28382652.49830000,0
670,2021-12-10,20847635356.863865,3.658,3.78900000,3.32600000,3.34100000,12140377.00000000,1639180799999.0,43332491.43310000,100671.0,6007729.50000000,21443850.42060000,0
671,2021-12-11,20860338916.499706,3.344,3.78000000,3.28500000,3.74900000,11141285.40000000,1639267199999.0,39900485.87870000,103039.0,5600565.50000000,20060056.28230000,0
672,2021-12-12,21386648825.809193,3.748,3.88800000,3.56900000,3.83300000,9323157.10000000,1639353599999.0,34708900.26350000,93817.0,4559806.40000000,16992008.78500000,0
673,2021-12-13,21622747965.949776,3.835,3.89800000,3.23700000,3.33000000,16699934.80000000,1639439999999.0,60200042.26060000,169202.0,7987844.20000000,28868928.81300000,0
674,2021-12-14,20984550142.640823,3.327,3.46900000,3.22800000,3.42800000,9412229.80000000,1639526399999.0,31571503.79780000,103598.0,4603083.00000000,15438280.88760000,0
675,2021-12-15,21063817967.015152,3.427,3.81600000,3.22500000,3.70100000,17033888.30000000,1639612799999.0,59462259.62390000,187207.0,8553363.90000000,29913784.11080000,0
676,2021-12-16,21531785885.784935,3.702,4.09000000,3.69600000,3.82700000,18851166.80000000,1639699199999.0,73474969.30270000,212000.0,9628099.80000000,37527913.83640000,0
677,2021-12-17,21468133023.923454,3.826,4.50000000,3.70500000,4.27600000,34306042.30000000,1639785599999.0,139617314.10820000,387615.0,17081565.40000000,69541635.79100000,0
678,2021-12-18,21351351010.57035,4.278,4.61700000,4.10100000,4.51400000,33894479.30000000,1639871999999.0,148680095.81100000,368025.0,17548223.10000000,77075709.91630000,0
679,2021-12-19,21838388406.390297,4.516,4.60000000,4.11300000,4.17000000,13268857.60000000,1639958399999.0,57547863.51390000,155524.0,6362666.90000000,27617082.48750000,0
680,2021-12-20,21774352205.98118,4.167,4.30000000,3.78400000,4.12100000,24627060.60000000,1640044799999.0,99143808.95120000,209564.0,12343221.50000000,49714003.54010000,0
681,2021-12-21,21786445859.348263,4.119,4.63900000,4.03200000,4.62100000,16911352.40000000,1640131199999.0,73419156.22310000,174631.0,8423265.20000000,36617361.97250000,0
682,2021-12-22,22108987194.897827,4.621,5.28500000,4.61400000,5.05300000,33252706.20000000,1640217599999.0,165464934.70620000,438897.0,17327366.40000000,86121294.99780000,0
683,2021-12-23,22114844059.376747,5.054,5.43800000,4.90600000,5.19200000,30287009.80000000,1640303999999.0,155629173.71720000,390524.0,15256389.70000000,78396626.91740000,0
684,2021-12-24,22720530115.964615,5.193,5.61800000,5.02700000,5.18900000,22528485.60000000,1640390399999.0,118705943.33850000,310289.0,11361299.80000000,59886725.91150000,0
685,2021-12-25,22667722502.612732,5.19,5.90700000,5.12000000,5.83400000,21755772.70000000,1640476799999.0,118680039.55710000,324999.0,10979378.30000000,59962543.36360000,0
686,2021-12-26,23212298594.791546,5.834,6.07600000,5.63100000,5.73900000,23026594.20000000,1640563199999.0,134226026.47340000,332229.0,11304188.00000000,65936679.15350000,0
687,2021-12-27,23320065319.79905,5.736,5.80000000,5.26400000,5.27800000,15348634.30000000,1640649599999.0,85448286.18800000,183044.0,7461351.40000000,41580124.52320000,0
688,2021-12-28,23295430273.09358,5.277,5.29100000,4.64600000,4.71900000,29473029.60000000,1640735999999.0,146722183.52610000,302679.0,14199147.60000000,70751067.64410000,0
689,2021-12-29,22968484731.14074,4.719,5.20200000,4.69900000,4.85100000,32752038.00000000,1640822399999.0,162413659.32500000,310725.0,16208505.80000000,80414640.46920000,0
690,2021-12-30,23037219668.977905,4.852,5.28000000,4.65500000,5.11400000,24814561.30000000,1640908799999.0,124912769.11490000,231955.0,12344593.80000000,62112542.62030000,0
691,2021-12-31,23073479403.629898,5.115,5.72200000,5.00300000,5.31900000,30065217.10000000,1640995199999.0,161927266.29660000,358636.0,15334185.60000000,82619116.29260000,0
692,2022-01-01,23247198884.15604,5.316,6.29900000,5.31500000,6.20300000,33845546.90000000,1641081599999.0,200719627.05340000,478139.0,16810775.10000000,99651215.01410000,0
693,2022-01-02,23814974559.66961,6.203,6.45800000,5.90500000,6.04100000,27522425.02600000,1641167999999.0,169283752.11309500,366353.0,13401801.52100000,82474498.14714900,0
694,2022-01-03,23999100642.216503,6.04,6.73800000,5.73200000,6.51800000,41371145.62600000,1641254399999.0,259029787.42942700,568403.0,20966997.85300000,131285208.20994700,0
695,2022-01-04,24149202343.820774,6.518,6.80000000,6.05200000,6.07800000,35254702.90600000,1641340799999.0,226814996.93907400,477884.0,17245111.62100000,111005343.03332000,0
696,2022-01-05,24297993413.034683,6.078,6.43000000,4.99100000,5.40300000,35907376.50000000,1641427199999.0,208115437.33880000,386325.0,17471947.50000000,101271081.60970000,0
697,2022-01-06,23845224982.299706,5.401,5.53900000,5.07100000,5.40300000,35636236.10000000,1641513599999.0,189415173.20680000,293149.0,17795455.60000000,94590468.31270000,0
698,2022-01-07,23505016463.230442,5.404,5.43400000,4.72000000,5.00300000,38835321.90000000,1641599999999.0,195160499.07160000,337030.0,18527965.80000000,93107380.49570000,0
699,2022-01-08,23038591881.024483,5.004,5.26700000,4.37200000,4.60200000,29060311.50000000,1641686399999.0,140746851.95360000,229123.0,14054190.60000000,68076313.71890000,0
700,2022-01-09,22703349789.572285,4.603,4.87100000,4.49500000,4.50300000,25197170.80000000,1641772799999.0,117599079.26220000,179279.0,12576754.50000000,58738165.26440000,0
701,2022-01-10,22815463092.30758,4.499,4.61700000,4.01000000,4.31700000,36217444.60000000,1641859199999.0,157087320.73770000,284246.0,18103898.70000000,78565924.04540000,0
702,2022-01-11,22968394479.200214,4.317,4.67600000,4.25600000,4.60700000,22043562.50000000,1641945599999.0,98302571.46870000,196313.0,11076905.70000000,49448196.91360000,0
703,2022-01-12,23261546601.479332,4.61,5.01800000,4.57600000,4.90400000,23638919.90000000,1642031999999.0,113711915.35650000,212039.0,11768203.60000000,56619318.32630000,0
704,2022-01-13,23454373458.688683,4.902,5.18800000,4.75600000,5.02500000,28138521.40000000,1642118399999.0,139513011.48740000,273714.0,13667534.40000000,67783761.65090000,0
705,2022-01-14,23436781725.395115,5.025,5.40000000,4.65100000,5.34100000,28694767.10000000,1642204799999.0,142736644.82040000,272473.0,14436045.20000000,71818876.24460000,0
706,2022-01-15,23382965166.46061,5.342,5.48000000,5.24900000,5.27600000,18275278.50000000,1642291199999.0,97930590.15030000,202205.0,9009095.10000000,48287634.76930000,0
707,2022-01-16,23419705152.14636,5.277,5.36900000,5.05900000,5.14100000,15061904.50000000,1642377599999.0,77879060.60620000,131123.0,7272711.90000000,37604775.71680000,0
708,2022-01-17,23355529546.380424,5.142,5.17800000,4.60400000,4.78000000,22549255.40000000,1642463999999.0,110082646.93840000,202084.0,11091398.50000000,54152842.10200000,0
709,2022-01-18,23179400536.60104,4.78,4.84900000,4.40000000,4.55400000,18403567.60000000,1642550399999.0,84637483.21940000,151891.0,8746162.60000000,40237249.70780000,0
710,2022-01-19,23063785655.95001,4.553,4.57100000,4.18000000,4.18800000,21012827.20000000,1642636799999.0,91306684.80780000,157488.0,10673746.30000000,46375749.22760000,0
711,2022-01-20,22832696493.663704,4.188,4.55900000,3.93700000,3.96400000,21026745.20000000,1642723199999.0,90816514.76740000,160672.0,10425564.80000000,45055116.23790000,0
712,2022-01-21,22362572590.87482,3.964,4.05800000,3.21000000,3.30800000,37746865.60000000,1642809599999.0,138116735.93440000,254619.0,18292913.20000000,66943387.84350000,0
713,2022-01-22,20747769363.131676,3.305,3.45400000,2.55700000,2.88500000,47329937.30000000,1642895999999.0,140483376.22350000,284837.0,23427588.10000000,69588434.58370000,0
714,2022-01-23,19520067932.42234,2.884,3.14800000,2.82400000,3.01900000,23110863.80000000,1642982399999.0,68678835.59470000,146145.0,11778045.40000000,35006281.84550000,0
715,2022-01-24,19462954457.603416,3.018,3.02200000,2.36400000,2.81800000,39137816.00000000,1643068799999.0,102031386.12240000,213886.0,18766835.80000000,48948431.46920000,0
716,2022-01-25,18943837427.951607,2.817,3.11900000,2.70200000,3.01500000,31558671.60000000,1643155199999.0,92055973.17590000,186036.0,15324903.20000000,44706655.01500000,0
717,2022-01-26,19379065443.531586,3.016,3.29600000,2.81000000,2.87000000,38077826.80000000,1643241599999.0,116871150.31610000,245070.0,19176204.80000000,58874514.56660000,0
718,2022-01-27,19452807168.102634,2.87,2.94100000,2.64900000,2.78500000,23451299.60000000,1643327999999.0,65689601.41300000,149918.0,11812927.80000000,33103062.77250000,0
719,2022-01-28,17302133239.788586,2.783,2.95200000,2.69400000,2.91700000,20987517.20000000,1643414399999.0,59174172.06310000,125991.0,10488911.20000000,29602923.79090000,0
720,2022-01-29,16825457344.699137,2.918,3.08500000,2.89400000,2.99100000,16217871.50000000,1643500799999.0,48338251.25500000,101896.0,7695105.70000000,22945953.40430000,0
721,2022-01-30,17121127106.010283,2.991,3.26100000,2.92600000,3.18300000,25623234.90000000,1643587199999.0,79447315.36590000,176535.0,13215566.60000000,41011057.24860000,0
722,2022-01-31,17197457677.92848,3.182,3.32500000,2.94700000,3.27200000,24977659.20000000,1643673599999.0,77223876.44560000,170824.0,12203426.00000000,37719040.87410000,0
723,2022-02-01,17569797132.054264,3.273,3.50400000,3.25700000,3.46100000,21014371.10000000,1643759999999.0,70917451.42880000,153042.0,10289780.50000000,34735559.44890000,0
724,2022-02-02,18050126915.04979,3.46,3.50700000,3.05600000,3.10700000,19108257.70000000,1643846399999.0,62648146.54290000,139606.0,9247231.50000000,30317330.44610000,0
725,2022-02-03,17859736673.99438,3.106,3.14100000,2.98400000,3.11700000,14292152.00000000,1643932799999.0,43799659.84290000,100626.0,6919603.40000000,21205739.38690000,0
726,2022-02-04,18140571842.726517,3.116,3.44900000,3.06300000,3.43100000,18002438.40000000,1644019199999.0,58450249.98480000,129420.0,9245871.50000000,30011846.27150000,0
727,2022-02-05,18965338164.772552,3.43,3.57200000,3.37900000,3.41900000,14826605.10000000,1644105599999.0,51667789.06400000,120900.0,7113123.00000000,24795890.19460000,0
728,2022-02-06,19156898528.97079,3.418,3.53500000,3.26800000,3.37700000,13530836.20000000,1644191999999.0,46037112.84410000,100076.0,6868431.10000000,23376426.09950000,0
729,2022-02-07,19329333498.47874,3.376,3.64000000,3.31600000,3.55400000,21016695.60000000,1644278399999.0,74023367.52360000,163422.0,10458534.70000000,36853547.97640000,0
730,2022-02-08,19436904677.847874,3.555,3.72300000,3.29700000,3.41900000,20997259.60000000,1644364799999.0,73411906.50970000,165005.0,10401586.30000000,36358461.00730000,0
731,2022-02-09,19587762903.275288,3.42,3.54800000,3.34100000,3.49600000,10163973.10000000,1644451199999.0,35069023.89080000,78181.0,5165586.00000000,17823452.36930000,0
732,2022-02-10,19937965979.719753,3.496,3.50200000,3.16900000,3.19000000,16273259.40000000,1644537599999.0,54398087.79430000,127101.0,7654350.20000000,25582797.33770000,0
733,2022-02-11,19835171947.69495,3.19,3.25000000,2.81700000,2.88900000,15042016.60000000,1644623999999.0,46560977.00660000,103345.0,7423590.40000000,23018756.84390000,0
734,2022-02-12,19673822645.977345,2.886,3.02000000,2.78400000,2.87300000,11000245.50000000,1644710399999.0,32061429.97110000,72650.0,5267160.40000000,15352588.39780000,0
735,2022-02-13,19624390597.72254,2.874,2.92500000,2.72000000,2.74500000,8556195.40000000,1644796799999.0,24287407.19100000,53354.0,4080088.10000000,11598384.42670000,0
736,2022-02-14,19548314292.37657,2.745,2.90900000,2.65200000,2.90300000,12376106.50000000,1644883199999.0,34403703.86500000,71931.0,6346453.40000000,17643533.78200000,0
737,2022-02-15,19433599424.794113,2.904,3.19500000,2.90200000,3.17700000,12260738.40000000,1644969599999.0,37524592.06930000,90319.0,6434093.30000000,19694281.75670000,0
738,2022-02-16,19876632310.361664,3.181,3.27100000,3.05300000,3.16800000,13434060.70000000,1645055999999.0,42465007.69830000,104511.0,6922467.50000000,21903031.36040000,0
739,2022-02-17,19863330901.036846,3.167,3.30000000,2.88200000,2.90700000,16631762.00000000,1645142399999.0,51878078.89660000,138426.0,8065461.60000000,25180906.60210000,0
740,2022-02-18,19487744399.712154,2.908,2.99800000,2.79400000,2.80500000,11334401.70000000,1645228799999.0,32822019.45310000,77691.0,5662244.50000000,16412245.13270000,0
741,2022-02-19,19276369090.037857,2.805,2.87000000,2.71100000,2.80000000,6646222.50000000,1645315199999.0,18554222.82960000,43593.0,3073267.50000000,8586209.69330000,0
742,2022-02-20,19244545329.033813,2.799,2.80400000,2.51200000,2.55000000,10077114.00000000,1645401599999.0,26383449.95840000,67158.0,4508792.80000000,11805257.21200000,0
743,2022-02-21,18904302438.24909,2.549,2.69100000,2.32600000,2.33800000,16994182.90000000,1645487999999.0,43291685.93040000,105188.0,8323703.90000000,21229930.86200000,0
744,2022-02-22,18693641019.259594,2.337,2.43100000,2.22300000,2.39400000,16121597.90000000,1645574399999.0,37505053.92070000,82512.0,7945205.00000000,18490373.39870000,0
745,2022-02-23,18761543652.70919,2.395,2.51800000,2.27500000,2.28500000,12950979.60000000,1645660799999.0,31311909.31080000,69604.0,6154663.70000000,14892697.70070000,0
746,2022-02-24,18430521631.77556,2.285,2.30900000,1.89100000,2.23700000,33274207.00000000,1645747199999.0,68527938.58200000,174579.0,15416529.30000000,31770729.46490000,0
747,2022-02-25,17872220666.2895,2.239,2.41000000,2.18800000,2.35900000,13501648.50000000,1645833599999.0,30961715.59040000,85949.0,6798045.10000000,15592262.85170000,0
748,2022-02-26,17875208355.444046,2.36,2.45700000,2.31400000,2.39400000,9313427.90000000,1645919999999.0,22234557.10290000,55793.0,4587678.20000000,10949595.13870000,0
749,2022-02-27,17890599853.59491,2.394,2.39500000,2.15300000,2.18800000,12635857.40000000,1646006399999.0,28947936.80620000,78879.0,6197642.10000000,14208012.01950000,0
750,2022-02-28,17548896388.391132,2.188,2.44800000,2.12500000,2.44200000,13836743.90000000,1646092799999.0,31409321.27650000,88066.0,7067465.20000000,16030868.39660000,0
751,2022-03-01,18235461953.90707,2.443,2.60000000,2.40000000,2.54500000,15208043.30000000,1646179199999.0,37944421.20460000,105282.0,7932379.70000000,19798105.92850000,0
752,2022-03-02,18345328554.506493,2.545,2.76000000,2.46100000,2.64500000,19710256.10000000,1646265599999.0,51926651.84930000,138917.0,9530864.80000000,25112726.42080000,0
753,2022-03-03,18670926538.519382,2.645,2.67100000,2.44400000,2.50600000,12453840.10000000,1646351999999.0,31728892.76980000,84949.0,5834301.10000000,14865513.30370000,0
754,2022-03-04,18072166989.654285,2.505,2.52000000,2.22100000,2.25200000,10122981.20000000,1646438399999.0,24237937.49720000,64923.0,4830669.20000000,11573093.96680000,0
755,2022-03-05,17805997717.20083,2.253,2.28200000,2.18000000,2.24800000,6175156.20000000,1646524799999.0,13833895.10930000,44515.0,2933855.50000000,6574270.66290000,0
756,2022-03-06,17949425018.932564,2.247,2.26800000,2.05400000,2.06200000,9744511.60000000,1646611199999.0,20862091.88440000,58235.0,4407418.50000000,9437041.21080000,0
757,2022-03-07,17739216686.236282,2.061,2.13500000,1.92500000,1.97800000,12979853.00000000,1646697599999.0,26339536.83870000,78394.0,6732038.30000000,13674573.36350000,0
758,2022-03-08,17630804050.089184,1.977,2.12500000,1.96900000,2.03500000,10112969.20000000,1646783999999.0,20765534.98330000,59818.0,5018723.70000000,10313880.52440000,0
759,2022-03-09,17706443087.50905,2.035,2.21400000,2.02500000,2.15600000,8037997.50000000,1646870399999.0,17334168.21300000,54615.0,4158375.50000000,8972737.23520000,0
760,2022-03-10,18032110942.386765,2.157,2.16400000,1.95000000,2.04100000,10674247.20000000,1646956799999.0,21597121.71050000,57609.0,5349002.80000000,10818161.94600000,0
761,2022-03-11,17798597843.04734,2.041,2.10500000,1.94300000,1.97000000,8125475.30000000,1647043199999.0,16322578.74880000,54343.0,3834608.40000000,7703473.43320000,0
762,2022-03-12,17735761450.185238,1.97,2.06000000,1.96600000,1.97700000,4628076.90000000,1647129599999.0,9330368.82650000,29565.0,2105402.80000000,4243609.71610000,0
763,2022-03-13,17728674008.721905,1.976,2.03300000,1.89300000,1.91900000,5140293.70000000,1647215999999.0,10146687.78870000,31732.0,2560108.90000000,5054066.32370000,0
764,2022-03-14,17566857851.19287,1.919,2.00200000,1.89800000,1.95200000,6975878.60000000,1647302399999.0,13556957.50940000,40247.0,3372282.90000000,6557588.43120000,0
765,2022-03-15,17783150975.29224,1.952,2.00200000,1.86800000,1.95200000,7429646.60000000,1647388799999.0,14321675.97370000,48796.0,3842618.10000000,7412390.67500000,0
766,2022-03-16,17785458448.702663,1.952,2.09900000,1.90500000,2.09000000,11807236.20000000,1647475199999.0,23406145.61900000,74513.0,5943429.50000000,11793280.28490000,0
767,2022-03-17,18089597632.99622,2.091,2.18300000,2.03600000,2.12600000,11001118.90000000,1647561599999.0,23215644.37650000,73195.0,5441811.00000000,11480750.11470000,0
768,2022-03-18,18378914383.71672,2.126,2.25700000,2.07800000,2.24300000,12053559.20000000,1647647999999.0,26042206.85150000,79007.0,5916510.80000000,12795823.84970000,0
769,2022-03-19,18561934919.510788,2.244,2.32600000,2.22300000,2.28700000,9195294.40000000,1647734399999.0,20931477.77080000,61145.0,4622689.80000000,10527256.01400000,0
770,2022-03-20,18488480981.06991,2.287,2.30200000,2.11900000,2.14700000,9775387.00000000,1647820799999.0,21488511.50990000,54725.0,4513191.60000000,9913390.70420000,0
